Slow_Wave_Name,Start,End,Protocol Number,Classification,NegPeak,PosPeak,Channel,ValNegPeak
proto13_pre-stim_sw249,10139.18,10140.6,13.0,pre-stim,10139.48,10140.2,E139,-53.86444189555023
proto13_pre-stim_sw25,10235.63,10236.84,13.0,pre-stim,10235.95,10236.49,E11,-43.17691116426846
proto13_pre-stim_sw250,10133.32,10135.11,13.0,pre-stim,10133.67,10134.72,E140,-58.87835929008447
proto13_pre-stim_sw251,10139.23,10140.67,13.0,pre-stim,10139.55,10140.25,E140,-65.64519896322516
proto13_pre-stim_sw252,10139.26,10140.71,13.0,pre-stim,10139.59,10140.28,E141,-70.26429180800207
proto13_pre-stim_sw253,10139.28,10140.72,13.0,pre-stim,10139.64,10140.32,E142,-67.30925027093917
proto13_pre-stim_sw254,10139.29,10140.72,13.0,pre-stim,10139.66,10140.35,E143,-63.644334333319215
proto13_pre-stim_sw255,10139.32,10140.72,13.0,pre-stim,10139.68,10140.38,E144,-55.565133155064984
proto13_pre-stim_sw256,10135.01,10136.5,13.0,pre-stim,10135.36,10135.97,E146,-80.33915724363857
proto13_pre-stim_sw257,10139.07,10140.29,13.0,pre-stim,10139.33,10139.88,E146,-50.1144908220052
proto13_pre-stim_sw258,10135.02,10136.43,13.0,pre-stim,10135.36,10135.99,E148,-72.82498576883636
proto13_pre-stim_sw259,10139.11,10140.41,13.0,pre-stim,10139.38,10140.03,E148,-49.90511693209716
proto13_pre-stim_sw26,10134.18,10135.73,13.0,pre-stim,10134.59,10135.4,E12,-73.84995097583479
proto13_pre-stim_sw260,10135.02,10136.43,13.0,pre-stim,10135.36,10136.0,E149,-71.50515726032867
proto13_pre-stim_sw261,10139.12,10140.43,13.0,pre-stim,10139.38,10140.06,E149,-49.521719693934884
proto13_pre-stim_sw262,10133.29,10135.05,13.0,pre-stim,10133.72,10134.68,E150,-49.856151022314805
proto13_pre-stim_sw263,10135.05,10136.45,13.0,pre-stim,10135.4,10136.04,E150,-64.68766125861073
proto13_pre-stim_sw264,10139.15,10140.53,13.0,pre-stim,10139.43,10140.14,E150,-49.01149106674673
proto13_pre-stim_sw265,10133.3,10135.13,13.0,pre-stim,10133.65,10134.71,E152,-56.01514545203598
proto13_pre-stim_sw266,10139.23,10140.69,13.0,pre-stim,10139.55,10140.23,E152,-59.680375812573615
proto13_pre-stim_sw267,10133.31,10135.06,13.0,pre-stim,10133.64,10134.64,E153,-48.23865595429622
proto13_pre-stim_sw268,10139.27,10140.72,13.0,pre-stim,10139.6,10140.3,E153,-51.65605647047907
proto13_pre-stim_sw269,10139.29,10140.75,13.0,pre-stim,10139.66,10140.35,E154,-54.97765711867426
proto13_pre-stim_sw27,10139.59,10140.84,13.0,pre-stim,10140.02,10140.57,E12,-55.31459342176042
proto13_pre-stim_sw270,10139.3,10140.72,13.0,pre-stim,10139.67,10140.38,E155,-51.88237293496371
proto13_pre-stim_sw271,10135.0,10136.41,13.0,pre-stim,10135.34,10135.97,E157,-73.19432208829025
proto13_pre-stim_sw272,10139.08,10140.33,13.0,pre-stim,10139.34,10139.92,E157,-46.86942016676436
proto13_pre-stim_sw273,10135.0,10136.4,13.0,pre-stim,10135.35,10135.98,E158,-68.65977710587097
proto13_pre-stim_sw274,10139.09,10140.37,13.0,pre-stim,10139.35,10139.98,E158,-46.516070729079274
proto13_pre-stim_sw275,10133.33,10135.01,13.0,pre-stim,10133.81,10134.67,E159,-40.64644211595979
proto13_pre-stim_sw276,10135.01,10136.37,13.0,pre-stim,10135.34,10136.0,E159,-63.401427806243504
proto13_pre-stim_sw277,10139.11,10140.45,13.0,pre-stim,10139.38,10140.07,E159,-43.96950344694089
proto13_pre-stim_sw278,10139.22,10140.72,13.0,pre-stim,10139.56,10140.25,E162,-40.291671484031895
proto13_pre-stim_sw279,10135.0,10136.4,13.0,pre-stim,10135.35,10135.97,E166,-71.2915714519512
proto13_pre-stim_sw28,10217.15,10218.34,13.0,pre-stim,10217.48,10217.98,E12,-46.249248203548945
proto13_pre-stim_sw280,10139.08,10140.31,13.0,pre-stim,10139.33,10139.89,E166,-49.04976975420635
proto13_pre-stim_sw281,10134.99,10136.36,13.0,pre-stim,10135.33,10135.97,E167,-66.99744696916659
proto13_pre-stim_sw282,10139.07,10140.32,13.0,pre-stim,10139.33,10139.92,E167,-45.24984614468239
proto13_pre-stim_sw283,10134.99,10136.35,13.0,pre-stim,10135.33,10135.97,E168,-66.41097590523724
proto13_pre-stim_sw284,10139.07,10140.32,13.0,pre-stim,10139.33,10139.93,E168,-44.988830217076625
proto13_pre-stim_sw285,10134.94,10136.31,13.0,pre-stim,10135.29,10135.95,E170,-46.90386291246372
proto13_pre-stim_sw286,10134.96,10136.31,13.0,pre-stim,10135.3,10135.94,E177,-56.58934841189251
proto13_pre-stim_sw287,10134.91,10136.28,13.0,pre-stim,10135.27,10135.92,E178,-52.16972800483427
proto13_pre-stim_sw288,10139.32,10140.71,13.0,pre-stim,10139.68,10140.4,E184,-45.81714169389086
proto13_pre-stim_sw289,10139.34,10140.72,13.0,pre-stim,10139.7,10140.4,E185,-51.2773518494722
proto13_pre-stim_sw29,10235.64,10236.88,13.0,pre-stim,10235.95,10236.47,E12,-43.78040248267466
proto13_pre-stim_sw290,10139.34,10140.73,13.0,pre-stim,10139.7,10140.4,E186,-55.86021467876828
proto13_pre-stim_sw291,10134.9,10136.29,13.0,pre-stim,10135.26,10135.92,E189,-51.60849087977907
proto13_pre-stim_sw292,10134.9,10136.24,13.0,pre-stim,10135.24,10135.88,E191,-46.704364386001444
proto13_pre-stim_sw293,10139.36,10140.71,13.0,pre-stim,10139.71,10140.43,E197,-41.323135094449256
proto13_pre-stim_sw294,10139.35,10140.72,13.0,pre-stim,10139.72,10140.42,E198,-48.32240125052476
proto13_pre-stim_sw295,10238.06,10239.34,13.0,pre-stim,10238.44,10238.96,E202,-42.45479661608852
proto13_pre-stim_sw296,10134.97,10136.3,13.0,pre-stim,10135.32,10135.94,E216,-52.76967186444489
proto13_pre-stim_sw297,10134.33,10135.92,13.0,pre-stim,10134.72,10135.55,E221,-45.238902413399195
proto13_pre-stim_sw298,10135.92,10137.71,13.0,pre-stim,10136.35,10137.46,E221,-45.204391395300426
proto13_pre-stim_sw299,10134.32,10135.9,13.0,pre-stim,10134.74,10135.53,E222,-58.714775000304215
proto13_pre-stim_sw3,10216.28,10218.36,13.0,pre-stim,10217.45,10217.96,E1,-44.017313696031934
proto13_pre-stim_sw30,10134.13,10135.71,13.0,pre-stim,10134.57,10135.4,E13,-66.82082967533327
proto13_pre-stim_sw300,10135.9,10137.7,13.0,pre-stim,10136.27,10137.43,E222,-53.05856349283421
proto13_pre-stim_sw301,10134.3,10135.83,13.0,pre-stim,10134.7,10135.51,E223,-51.1454772234567
proto13_pre-stim_sw302,10135.83,10137.66,13.0,pre-stim,10136.14,10137.39,E223,-52.31137404681218
proto13_pre-stim_sw303,10134.21,10135.79,13.0,pre-stim,10134.62,10135.48,E224,-50.187660565050145
proto13_pre-stim_sw304,10139.98,10141.49,13.0,pre-stim,10140.38,10140.93,E241,-63.4726872729358
proto13_pre-stim_sw305,10140.03,10141.22,13.0,pre-stim,10140.4,10140.92,E242,-57.965699724752795
proto13_pre-stim_sw306,10140.04,10141.28,13.0,pre-stim,10140.41,10140.94,E243,-52.69793712796556
proto13_pre-stim_sw307,10139.99,10141.21,13.0,pre-stim,10140.37,10140.91,E244,-65.24522841762507
proto13_pre-stim_sw308,10140.02,10141.23,13.0,pre-stim,10140.4,10140.94,E245,-64.4384939034568
proto13_pre-stim_sw309,10140.05,10141.33,13.0,pre-stim,10140.4,10140.94,E246,-57.22499980403377
proto13_pre-stim_sw31,10139.56,10140.78,13.0,pre-stim,10139.98,10140.53,E13,-50.33971318588772
proto13_pre-stim_sw310,10140.08,10141.28,13.0,pre-stim,10140.43,10140.95,E247,-52.40020339239825
proto13_pre-stim_sw311,10139.99,10141.26,13.0,pre-stim,10140.39,10140.94,E248,-77.29402826437567
proto13_pre-stim_sw312,10140.04,10141.2,13.0,pre-stim,10140.4,10140.93,E249,-62.68915300980126
proto13_pre-stim_sw313,10140.07,10141.25,13.0,pre-stim,10140.42,10140.94,E250,-50.21656083419021
proto13_pre-stim_sw314,10140.0,10141.16,13.0,pre-stim,10140.37,10140.92,E252,-70.45806114768862
proto13_pre-stim_sw315,10140.05,10141.19,13.0,pre-stim,10140.41,10140.94,E253,-66.06693797643466
proto13_pre-stim_sw32,10134.12,10135.67,13.0,pre-stim,10134.54,10135.37,E14,-56.52080969337689
proto13_pre-stim_sw33,10135.67,10136.69,13.0,pre-stim,10135.94,10136.48,E14,-65.30288923068586
proto13_pre-stim_sw34,10134.13,10135.65,13.0,pre-stim,10134.55,10135.35,E15,-42.9083117173378
proto13_pre-stim_sw35,10134.15,10135.78,13.0,pre-stim,10134.62,10135.39,E18,-85.32447121483051
proto13_pre-stim_sw36,10135.78,10137.7,13.0,pre-stim,10136.98,10137.45,E18,-40.9716102096834
proto13_pre-stim_sw37,10170.77,10172.35,13.0,pre-stim,10171.05,10172.02,E18,-41.90451143135092
proto13_pre-stim_sw38,10179.93,10180.95,13.0,pre-stim,10180.23,10180.73,E18,-54.75091075048209
proto13_pre-stim_sw39,10214.77,10216.3,13.0,pre-stim,10215.08,10215.84,E18,-41.08139922454344
proto13_pre-stim_sw4,10134.3,10135.9,13.0,pre-stim,10134.71,10135.52,E2,-69.98727977261154
proto13_pre-stim_sw40,10217.09,10218.3,13.0,pre-stim,10217.46,10217.96,E18,-58.51431833596969
proto13_pre-stim_sw41,10235.65,10236.92,13.0,pre-stim,10235.94,10236.51,E18,-51.28762929075155
proto13_pre-stim_sw42,10276.94,10278.06,13.0,pre-stim,10277.26,10277.78,E18,-44.40351805342114
proto13_pre-stim_sw43,10134.11,10135.72,13.0,pre-stim,10134.57,10135.37,E19,-88.68539852334757
proto13_pre-stim_sw44,10136.68,10137.67,13.0,pre-stim,10136.98,10137.44,E19,-42.387961521261445
proto13_pre-stim_sw45,10217.18,10218.29,13.0,pre-stim,10217.48,10217.96,E19,-45.23335298259734
proto13_pre-stim_sw46,10235.67,10237.0,13.0,pre-stim,10235.95,10236.49,E19,-50.12869101616573
proto13_pre-stim_sw47,10134.12,10135.65,13.0,pre-stim,10134.52,10135.34,E21,-64.99917527590883
proto13_pre-stim_sw48,10135.65,10136.71,13.0,pre-stim,10135.92,10136.5,E21,-68.50229276451961
proto13_pre-stim_sw49,10138.74,10139.63,13.0,pre-stim,10138.95,10139.38,E21,-47.35327745047405
proto13_pre-stim_sw5,10135.9,10137.71,13.0,pre-stim,10136.25,10137.45,E2,-50.83825094380611
proto13_pre-stim_sw50,10134.11,10135.64,13.0,pre-stim,10134.51,10135.34,E22,-58.58538550336144
proto13_pre-stim_sw51,10135.64,10136.73,13.0,pre-stim,10135.91,10136.48,E22,-64.72890393426255
proto13_pre-stim_sw52,10138.73,10139.6,13.0,pre-stim,10138.94,10139.36,E22,-46.618559044843835
proto13_pre-stim_sw53,10138.73,10139.57,13.0,pre-stim,10138.93,10139.34,E23,-40.79189280245195
proto13_pre-stim_sw54,10134.07,10135.69,13.0,pre-stim,10134.52,10135.32,E25,-96.30861523214729
proto13_pre-stim_sw55,10136.7,10137.7,13.0,pre-stim,10137.0,10137.46,E25,-50.03830469299037
proto13_pre-stim_sw56,10214.79,10216.13,13.0,pre-stim,10215.13,10215.71,E25,-43.667307375794074
proto13_pre-stim_sw57,10217.23,10218.25,13.0,pre-stim,10217.48,10217.95,E25,-41.78736556736776
proto13_pre-stim_sw58,10235.67,10237.19,13.0,pre-stim,10235.95,10236.52,E25,-50.86563125323214
proto13_pre-stim_sw59,10271.59,10272.8,13.0,pre-stim,10271.96,10272.45,E25,-47.97229399608453
proto13_pre-stim_sw6,10216.37,10218.41,13.0,pre-stim,10217.46,10217.99,E2,-54.2319548308524
proto13_pre-stim_sw60,10276.96,10278.04,13.0,pre-stim,10277.27,10277.77,E25,-42.39622584462303
proto13_pre-stim_sw61,10134.1,10135.65,13.0,pre-stim,10134.51,10135.31,E26,-96.31180141512027
proto13_pre-stim_sw62,10135.65,10136.73,13.0,pre-stim,10135.93,10136.52,E26,-61.38831701515341
proto13_pre-stim_sw63,10138.78,10139.7,13.0,pre-stim,10138.99,10139.44,E26,-53.02986593873813
proto13_pre-stim_sw64,10139.7,10141.34,13.0,pre-stim,10140.11,10140.76,E26,-74.19430293942476
proto13_pre-stim_sw65,10214.67,10216.1,13.0,pre-stim,10215.12,10215.66,E26,-42.435448727887746
proto13_pre-stim_sw66,10238.45,10239.85,13.0,pre-stim,10238.8,10239.45,E26,-40.81839833627018
proto13_pre-stim_sw67,10134.14,10135.61,13.0,pre-stim,10134.51,10135.3,E27,-80.16074294007419
proto13_pre-stim_sw68,10135.61,10136.73,13.0,pre-stim,10135.9,10136.51,E27,-73.54310841480103
proto13_pre-stim_sw69,10138.76,10139.69,13.0,pre-stim,10138.97,10139.42,E27,-53.842682211753804
proto13_pre-stim_sw7,10134.25,10135.82,13.0,pre-stim,10134.68,10135.47,E3,-66.82162809753491
proto13_pre-stim_sw70,10139.69,10141.2,13.0,pre-stim,10140.08,10140.69,E27,-66.37854094651541
proto13_pre-stim_sw71,10134.15,10135.61,13.0,pre-stim,10134.5,10135.32,E28,-63.45118744099955
proto13_pre-stim_sw72,10135.61,10136.77,13.0,pre-stim,10135.89,10136.52,E28,-69.5182857339155
proto13_pre-stim_sw73,10138.75,10139.67,13.0,pre-stim,10138.96,10139.4,E28,-52.67505564453097
proto13_pre-stim_sw74,10139.67,10140.99,13.0,pre-stim,10140.08,10140.63,E28,-55.33172299677119
proto13_pre-stim_sw75,10134.13,10135.62,13.0,pre-stim,10134.5,10135.33,E29,-50.591615427350945
proto13_pre-stim_sw76,10135.62,10136.76,13.0,pre-stim,10135.89,10136.49,E29,-62.70506651258752
proto13_pre-stim_sw77,10138.74,10139.66,13.0,pre-stim,10138.95,10139.38,E29,-52.61728011682669
proto13_pre-stim_sw78,10138.73,10139.65,13.0,pre-stim,10138.94,10139.37,E30,-43.17301107819402
proto13_pre-stim_sw79,10090.34,10092.13,13.0,pre-stim,10090.82,10091.7,E31,-49.088627453239695
proto13_pre-stim_sw8,10135.82,10137.68,13.0,pre-stim,10136.13,10137.43,E3,-53.15911135672974
proto13_pre-stim_sw80,10134.06,10135.63,13.0,pre-stim,10134.5,10135.26,E31,-99.19414887558338
proto13_pre-stim_sw81,10135.63,10136.72,13.0,pre-stim,10135.9,10136.51,E31,-48.55491925534262
proto13_pre-stim_sw82,10136.72,10137.74,13.0,pre-stim,10137.01,10137.48,E31,-56.54793067306771
proto13_pre-stim_sw83,10138.79,10139.77,13.0,pre-stim,10139.01,10139.48,E31,-51.575091408743646
proto13_pre-stim_sw84,10139.77,10141.35,13.0,pre-stim,10140.15,10140.81,E31,-83.72220685980076
proto13_pre-stim_sw85,10214.83,10216.06,13.0,pre-stim,10215.14,10215.68,E31,-44.770488988404324
proto13_pre-stim_sw86,10239.89,10241.93,13.0,pre-stim,10240.23,10241.61,E31,-40.28990927155563
proto13_pre-stim_sw87,10260.44,10261.78,13.0,pre-stim,10261.0,10261.48,E31,-41.55993319261077
proto13_pre-stim_sw88,10271.64,10272.7,13.0,pre-stim,10271.95,10272.43,E31,-52.711884070738016
proto13_pre-stim_sw89,10276.96,10278.02,13.0,pre-stim,10277.24,10277.74,E31,-40.63811348099355
proto13_pre-stim_sw9,10216.46,10218.37,13.0,pre-stim,10217.46,10217.98,E3,-45.82659485484186
proto13_pre-stim_sw90,10090.41,10092.09,13.0,pre-stim,10090.85,10091.68,E32,-43.554371181735945
proto13_pre-stim_sw91,10134.1,10135.6,13.0,pre-stim,10134.5,10135.26,E32,-105.07558046155364
proto13_pre-stim_sw92,10135.6,10136.74,13.0,pre-stim,10135.88,10136.5,E32,-63.459685965306775
proto13_pre-stim_sw93,10136.74,10137.73,13.0,pre-stim,10137.01,10137.48,E32,-54.73929985888609
proto13_pre-stim_sw94,10138.79,10139.75,13.0,pre-stim,10139.0,10139.47,E32,-59.381557553281446
proto13_pre-stim_sw95,10139.75,10141.3,13.0,pre-stim,10140.13,10140.79,E32,-85.75379250349967
proto13_pre-stim_sw96,10178.43,10180.12,13.0,pre-stim,10178.89,10179.61,E32,-49.17725542217172
proto13_pre-stim_sw97,10214.84,10215.97,13.0,pre-stim,10215.15,10215.65,E32,-45.75923248649953
proto13_pre-stim_sw98,10238.54,10239.9,13.0,pre-stim,10238.87,10239.46,E32,-45.59151039752881
proto13_pre-stim_sw99,10134.12,10135.58,13.0,pre-stim,10134.49,10135.26,E33,-86.54143625926775
proto13_early-stim_sw1,10327.49,10328.73,13.0,early-stim,10327.83,10328.44,E1,-61.700156194477735
proto13_early-stim_sw10,10345.74,10347.36,13.0,early-stim,10346.18,10346.77,E3,-90.91926886828755
proto13_early-stim_sw100,10315.82,10317.51,13.0,early-stim,10316.12,10317.11,E98,-44.38779511315343
proto13_early-stim_sw101,10300.19,10301.8,13.0,early-stim,10300.85,10301.39,E100,-47.88249879793285
proto13_early-stim_sw102,10342.61,10344.69,13.0,early-stim,10343.2,10344.38,E106,-54.5602722270137
proto13_early-stim_sw103,10315.8,10317.49,13.0,early-stim,10316.12,10317.11,E109,-44.264237477819165
proto13_early-stim_sw104,10300.15,10301.76,13.0,early-stim,10300.84,10301.38,E110,-40.77450903607349
proto13_early-stim_sw105,10315.79,10317.49,13.0,early-stim,10316.1,10317.08,E116,-42.60823075058029
proto13_early-stim_sw106,10315.77,10317.49,13.0,early-stim,10316.12,10317.1,E117,-43.85847924210063
proto13_early-stim_sw107,10315.76,10317.5,13.0,early-stim,10316.11,10317.1,E118,-43.752803002756536
proto13_early-stim_sw108,10315.75,10317.52,13.0,early-stim,10316.12,10317.11,E119,-42.52879781290039
proto13_early-stim_sw109,10315.76,10317.47,13.0,early-stim,10316.11,10317.09,E126,-43.030645375793156
proto13_early-stim_sw11,10316.7,10318.29,13.0,early-stim,10317.05,10317.97,E6,-54.572936658508695
proto13_early-stim_sw110,10315.75,10317.5,13.0,early-stim,10316.12,10317.11,E127,-42.529824111134715
proto13_early-stim_sw111,10300.16,10301.75,13.0,early-stim,10300.83,10301.38,E128,-40.60495488185601
proto13_early-stim_sw112,10300.25,10301.82,13.0,early-stim,10300.85,10301.4,E129,-46.500590146845326
proto13_early-stim_sw113,10300.39,10301.85,13.0,early-stim,10300.84,10301.41,E130,-42.720124911498964
proto13_early-stim_sw114,10315.76,10317.47,13.0,early-stim,10316.11,10317.09,E138,-40.26684480102863
proto13_early-stim_sw115,10315.76,10317.49,13.0,early-stim,10316.12,10317.1,E139,-42.132583927232865
proto13_early-stim_sw116,10342.3,10343.89,13.0,early-stim,10342.65,10343.24,E154,-49.44452951477495
proto13_early-stim_sw117,10347.37,10349.19,13.0,early-stim,10347.82,10348.82,E192,-40.197208236335214
proto13_early-stim_sw118,10343.83,10345.12,13.0,early-stim,10344.21,10344.78,E196,-54.27905827727509
proto13_early-stim_sw119,10343.82,10345.19,13.0,early-stim,10344.21,10344.8,E197,-66.03691809335376
proto13_early-stim_sw12,10316.64,10318.28,13.0,early-stim,10317.0,10317.96,E7,-48.256473586064104
proto13_early-stim_sw120,10343.78,10345.14,13.0,early-stim,10344.17,10344.8,E198,-63.27924027613276
proto13_early-stim_sw121,10343.85,10345.18,13.0,early-stim,10344.23,10344.8,E206,-75.05784498999203
proto13_early-stim_sw122,10347.4,10349.1,13.0,early-stim,10347.85,10348.71,E220,-50.67714940059439
proto13_early-stim_sw123,10327.47,10328.83,13.0,early-stim,10327.85,10328.5,E221,-44.355267987553454
proto13_early-stim_sw124,10343.91,10345.56,13.0,early-stim,10344.33,10345.21,E221,-49.49833594509904
proto13_early-stim_sw125,10345.56,10347.41,13.0,early-stim,10346.12,10346.78,E221,-66.07109805859429
proto13_early-stim_sw126,10347.41,10349.01,13.0,early-stim,10347.83,10348.68,E221,-43.45265327286702
proto13_early-stim_sw127,10327.48,10328.75,13.0,early-stim,10327.83,10328.45,E222,-42.29244630914171
proto13_early-stim_sw128,10347.46,10348.98,13.0,early-stim,10347.81,10348.69,E222,-52.06563527048034
proto13_early-stim_sw129,10327.49,10328.76,13.0,early-stim,10327.81,10328.46,E226,-48.83493776035323
proto13_early-stim_sw13,10343.73,10345.15,13.0,early-stim,10344.13,10344.84,E8,-55.55716127794835
proto13_early-stim_sw130,10345.52,10347.27,13.0,early-stim,10346.13,10346.8,E226,-44.88147792526715
proto13_early-stim_sw131,10347.27,10349.05,13.0,early-stim,10347.76,10348.58,E226,-59.63373160198414
proto13_early-stim_sw132,10327.5,10328.7,13.0,early-stim,10327.81,10328.43,E230,-47.96327245138401
proto13_early-stim_sw133,10347.24,10349.09,13.0,early-stim,10347.76,10348.56,E230,-53.20251036097939
proto13_early-stim_sw134,10342.75,10344.59,13.0,early-stim,10343.07,10344.15,E232,-44.8926537083521
proto13_early-stim_sw135,10342.81,10344.49,13.0,early-stim,10343.08,10344.13,E234,-47.0518009254219
proto13_early-stim_sw136,10347.23,10349.07,13.0,early-stim,10347.75,10348.55,E234,-41.17717881505817
proto13_early-stim_sw137,10342.8,10344.53,13.0,early-stim,10343.09,10344.13,E235,-44.58802645430329
proto13_early-stim_sw138,10342.74,10344.58,13.0,early-stim,10343.07,10344.15,E236,-51.26501111611284
proto13_early-stim_sw139,10342.73,10344.62,13.0,early-stim,10343.08,10344.22,E237,-57.760784120083144
proto13_early-stim_sw14,10304.6,10306.26,13.0,early-stim,10304.86,10305.85,E10,-61.3339445974182
proto13_early-stim_sw140,10342.78,10344.57,13.0,early-stim,10343.09,10344.16,E238,-52.74626785363559
proto13_early-stim_sw141,10342.77,10344.54,13.0,early-stim,10343.08,10344.14,E239,-53.49142261630005
proto13_early-stim_sw142,10342.75,10344.6,13.0,early-stim,10343.08,10344.18,E240,-55.74067993139266
proto13_early-stim_sw143,10342.81,10344.48,13.0,early-stim,10343.17,10344.19,E241,-56.87380640507927
proto13_early-stim_sw144,10342.8,10344.51,13.0,early-stim,10343.19,10344.22,E242,-56.07556835158218
proto13_early-stim_sw145,10342.78,10344.55,13.0,early-stim,10343.16,10344.23,E243,-57.87475483230624
proto13_early-stim_sw146,10342.85,10344.4,13.0,early-stim,10343.22,10344.15,E244,-55.40744689579461
proto13_early-stim_sw147,10342.81,10344.51,13.0,early-stim,10343.21,10344.21,E245,-57.85590455642868
proto13_early-stim_sw148,10342.81,10344.53,13.0,early-stim,10343.18,10344.22,E246,-50.39372129335531
proto13_early-stim_sw149,10342.74,10344.59,13.0,early-stim,10343.14,10344.25,E247,-59.74693038404752
proto13_early-stim_sw15,10314.95,10316.8,13.0,early-stim,10315.21,10316.1,E10,-50.51979370601134
proto13_early-stim_sw150,10342.83,10344.52,13.0,early-stim,10343.22,10344.24,E249,-58.06447096453958
proto13_early-stim_sw151,10342.79,10344.56,13.0,early-stim,10343.21,10344.26,E250,-58.75606962284455
proto13_early-stim_sw16,10327.51,10328.64,13.0,early-stim,10327.84,10328.41,E10,-68.19108980744312
proto13_early-stim_sw17,10329.53,10331.06,13.0,early-stim,10329.89,10330.46,E10,-46.32552437167418
proto13_early-stim_sw18,10344.14,10345.68,13.0,early-stim,10344.45,10345.22,E10,-58.54258738842015
proto13_early-stim_sw19,10345.68,10347.27,13.0,early-stim,10346.17,10346.79,E10,-97.19288034036293
proto13_early-stim_sw2,10345.6,10347.3,13.0,early-stim,10346.15,10346.79,E1,-69.04866624238463
proto13_early-stim_sw20,10347.27,10348.97,13.0,early-stim,10347.66,10348.59,E10,-81.14641132739098
proto13_early-stim_sw21,10394.44,10396.22,13.0,early-stim,10394.71,10395.77,E10,-43.55912844600547
proto13_early-stim_sw22,10314.93,10316.8,13.0,early-stim,10315.19,10316.09,E11,-44.266762954204765
proto13_early-stim_sw23,10327.55,10328.61,13.0,early-stim,10327.88,10328.4,E11,-49.0236534501638
proto13_early-stim_sw24,10329.53,10330.73,13.0,early-stim,10329.93,10330.46,E11,-42.634200050988156
